customer_id,first_name,last_name,email,phone,city,signup_date,age,gender,total_trips,cancelled_trips,days_since_last_trip,churned,engagement_score,loyalty_score,persona,signup_channel,income_level,payment_method,device_type,trips_30d,completed_trips_30d,cancelled_trips_30d,total_fare_30d,avg_fare_30d,total_distance_30d,avg_duration_30d,promo_used_trips_30d,last_trip_date,recency_days,app_open,ride_completed,ride_request,search,total_events_30d,promos_redeemed_30d,promo_cost_30d,avg_discount_value_30d
CUST02148,Seth,van der Heijden,seth.van der heijden@gmail.com,064 9022368,Amsterdam,2023-03-06,44,Other,39,7,9,0,1.0,0.844,Business,Partnership,medium,Cash,Android,2.0,2.0,0.0,25.34,12.67,15.23,15.850000000000001,1.0,2025-11-18 21:09:00,2.0,22,3,8,9,42,1.0,11.54,12.28
CUST02149,Thomas,Groenendaal,thomas.groenendaal@gmail.com,(013)-0739352,Amsterdam,2025-03-21,30,Female,45,5,8,0,1.0,0.881,Tourist,Referral,medium,Cash,iOS,5.0,5.0,0.0,58.08,11.616,34.97,35.18,0.0,2025-11-17 18:18:00,3.0,10,6,2,3,21,0.0,0.0,0.0
CUST02150,Prudencio,Collado,prudencio.collado@gmail.com,+34961570188,Barcelona,2024-05-25,26,Other,25,2,5,0,1.0,0.756,Commuter,Referral,low,Credit Card,iOS,3.0,3.0,0.0,35.2,11.733333333333334,19.52,31.666666666666668,0.0,2025-11-04 17:53:00,16.0,25,5,13,16,59,0.0,0.0,0.0
CUST02151,Jan,Krein,jan.krein@web.de,0802665570,Berlin,2023-07-24,68,Female,45,3,2,0,1.0,0.881,Business,Ads,medium,Digital Wallet,iOS,1.0,1.0,0.0,20.98,20.98,10.38,35.4,0.0,2025-11-12 15:32:00,8.0,28,4,7,17,56,0.0,0.0,0.0
CUST02152,Nout,Houdijk,nout.houdijk@gmail.com,(0388) 037848,Amsterdam,2023-07-17,61,Other,37,0,15,1,1.0,0.831,Casual Rider,Organic,medium,Digital Wallet,Android,1.0,1.0,0.0,19.62,19.62,2.06,26.2,1.0,2025-10-29 12:42:00,22.0,20,6,7,11,44,1.0,7.0,12.28
CUST02153,Melina,Sauro,melina.sauro@poste.it,+39 0196515589,Milan,2023-12-23,34,Male,34,6,33,0,1.0,0.812,Business,Partnership,medium,Debit Card,iOS,1.0,1.0,0.0,17.66,17.66,6.66,7.2,1.0,2025-10-30 08:22:00,21.0,25,6,6,18,55,0.0,0.0,0.0
CUST02154,Osvaldo,Tosi,osvaldo.tosi@tiscali.it,+39 351348555,Milan,2024-12-30,49,Male,37,4,19,0,1.0,0.831,Commuter,Referral,medium,Cash,Android,5.0,4.0,1.0,61.675999999999995,12.335199999999999,35.29,18.919999999999998,1.0,2025-11-11 10:35:00,9.0,14,1,5,9,29,1.0,11.72,12.28
CUST02155,Toby,Wilson,toby.wilson@hotmail.com,+44113 496 0122,London,2024-11-22,25,Male,52,8,8,0,1.0,0.925,Business,Partnership,high,Debit Card,iOS,3.0,1.0,2.0,12.915999999999999,4.305333333333333,15.030000000000001,37.4,2.0,2025-11-09 22:36:00,11.0,14,2,7,9,32,2.0,24.65,12.76
CUST02156,Pauline,Atkinson,pauline.atkinson@gmail.com,+44(0)118 4960344,London,2024-10-22,33,Female,51,7,28,0,1.0,0.919,Tourist,Partnership,high,Debit Card,Android,5.0,5.0,0.0,93.49,18.698,34.42,24.54,1.0,2025-11-20 20:03:00,0.0,15,5,6,7,33,0.0,0.0,0.0
CUST02157,Valeria,Finetti,valeria.finetti@live.com,3316276568,Milan,2025-08-26,67,Male,34,2,4,0,1.0,0.812,Commuter,Ads,medium,Digital Wallet,iOS,13.0,12.0,1.0,168.482,12.960153846153846,94.8,23.676923076923078,1.0,2025-11-20 10:05:00,0.0,26,9,6,16,57,1.0,7.78,12.28
CUST02158,Zaira,Capuana,zaira.capuana@gmail.com,+39 3822996148,Milan,2025-10-05,18,Male,21,1,45,1,1.0,0.731,Tourist,Organic,medium,Debit Card,Android,11.0,10.0,1.0,128.846,11.713272727272727,76.52,23.09090909090909,3.0,2025-11-17 21:26:00,3.0,19,5,9,14,47,1.0,7.15,12.28
CUST02159,Azeneth,Ayllón,azeneth.ayllón@gmail.com,+34984 16 23 97,Barcelona,2023-04-18,30,Other,33,4,3,0,1.0,0.806,Business,Partnership,low,Cash,iOS,1.0,1.0,0.0,5.51,5.51,1.79,42.4,0.0,2025-11-06 20:52:00,14.0,15,4,3,6,28,0.0,0.0,0.0
CUST02160,Rosalie,van Buuren,rosalie.van buuren@gmail.com,075-6385360,Amsterdam,2024-03-31,50,Male,50,7,3,0,1.0,0.912,Commuter,Ads,medium,Debit Card,Android,1.0,1.0,0.0,14.53,14.53,6.34,12.1,0.0,2025-11-05 18:31:00,15.0,9,5,3,7,24,0.0,0.0,0.0
CUST02161,Milagros,Cazorla,milagros.cazorla@yahoo.com,+34842 64 04 38,Barcelona,2023-11-23,19,Female,20,2,19,0,1.0,0.725,Business,Ads,low,Digital Wallet,Web,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,23,5,9,13,50,0.0,0.0,0.0
CUST02162,Adelinde,Lachmann,adelinde.lachmann@aol.de,03453 616427,Berlin,2023-09-22,27,Other,37,1,28,1,1.0,0.831,Tourist,Referral,medium,Credit Card,Web,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,25,9,7,16,57,0.0,0.0,0.0
CUST02163,Ann,Bull,ann.bull@yahoo.co.uk,0115 4960051,London,2024-04-09,44,Other,70,4,56,0,1.0,1.0,Business,Ads,high,Digital Wallet,Android,5.0,5.0,0.0,81.15,16.23,30.72,21.08,2.0,2025-11-20 18:18:00,0.0,11,3,4,6,24,1.0,17.25,12.28
CUST02164,Sheila,Cameron,sheila.cameron@hotmail.com,+44114 4960899,London,2025-04-14,27,Male,49,7,13,0,1.0,0.906,Commuter,Referral,high,Cash,iOS,10.0,5.0,5.0,127.176,12.717600000000001,65.68,27.01,1.0,2025-11-18 16:22:00,2.0,21,8,6,9,44,1.0,11.84,12.28
CUST02165,Domenico,Campanella,domenico.campanella@libero.it,07717789342,Milan,2024-05-06,21,Female,46,2,4,0,1.0,0.887,Business,Ads,medium,Credit Card,Web,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,31,10,11,16,68,0.0,0.0,0.0
CUST02166,Viridiana,Malipiero,viridiana.malipiero@libero.it,+39 342230150,Milan,2025-07-28,22,Male,48,2,14,0,1.0,0.9,Casual Rider,Partnership,medium,Digital Wallet,Web,8.0,8.0,0.0,114.83,14.35375,50.94,19.4375,1.0,2025-11-13 17:53:00,7.0,10,1,3,6,20,0.0,0.0,0.0
CUST02167,Camilla,Castelli,camilla.castelli@tin.it,+39 3734361009,Milan,2025-03-28,42,Female,41,8,11,0,1.0,0.856,Commuter,Partnership,medium,Digital Wallet,Android,4.0,2.0,2.0,23.092,5.773,28.3,31.95,1.0,2025-11-19 10:00:00,1.0,27,11,8,19,65,1.0,7.33,12.28
CUST02168,Iker,Suarez,iker.suarez@yahoo.com,+34 749782068,Barcelona,2025-08-18,48,Male,51,6,6,0,1.0,0.919,Casual Rider,Organic,low,Debit Card,iOS,16.0,16.0,0.0,185.22,11.57625,109.7,26.993750000000002,0.0,2025-11-19 20:16:00,1.0,8,0,2,4,14,0.0,0.0,0.0
CUST02169,Elias,Ketting,elias.ketting@yahoo.com,+31(0)48-9960717,Amsterdam,2025-05-25,58,Other,62,3,17,0,1.0,0.988,Commuter,Partnership,medium,Digital Wallet,iOS,8.0,7.0,1.0,86.522,10.81525,65.33,26.5875,0.0,2025-11-19 19:21:00,1.0,21,6,11,11,49,0.0,0.0,0.0
CUST02170,Aya,van der Horst,aya.van der horst@gmail.com,089 2091545,Amsterdam,2025-01-24,65,Male,39,6,19,0,1.0,0.844,Casual Rider,Organic,medium,Debit Card,iOS,3.0,2.0,1.0,32.142,10.714,22.23,32.666666666666664,0.0,2025-11-14 01:12:00,6.0,15,4,3,8,30,0.0,0.0,0.0
CUST02171,Rosenda,Canals,rosenda.canals@yahoo.com,+34716 565 099,Barcelona,2025-05-19,44,Other,49,3,11,0,1.0,0.906,Commuter,Partnership,low,Debit Card,Web,7.0,6.0,1.0,74.626,10.660857142857143,52.0,26.185714285714287,0.0,2025-11-14 08:55:00,6.0,12,3,5,4,24,0.0,0.0,0.0
CUST02172,Phileine,Cosman,phileine.cosman@yahoo.com,(021) 3591958,Amsterdam,2025-10-08,31,Female,20,3,10,0,1.0,0.725,Casual Rider,Partnership,medium,Cash,Web,6.0,6.0,0.0,68.96000000000001,11.493333333333334,33.400000000000006,23.433333333333334,1.0,2025-11-20 07:00:00,0.0,21,7,11,12,51,1.0,12.87,12.28
CUST02173,Timoteo,Perera,timoteo.perera@yahoo.com,+34712 294 884,Barcelona,2024-02-14,46,Female,29,3,6,0,1.0,0.781,Casual Rider,Organic,low,Digital Wallet,Android,1.0,1.0,0.0,13.81,13.81,3.72,41.0,0.0,2025-11-14 08:24:00,6.0,12,1,3,7,23,0.0,0.0,0.0
CUST02174,Milagros,Nevado,milagros.nevado@yahoo.com,+34 842 68 00 09,Barcelona,2023-03-02,26,Other,33,0,24,0,1.0,0.806,Commuter,Ads,low,Debit Card,Web,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,33,12,13,25,83,0.0,0.0,0.0
CUST02175,Rosalia,Tröst,rosalia.tröst@gmx.de,+49 (0) 6279 289159,Berlin,2024-11-19,54,Male,62,1,21,0,1.0,0.988,Tourist,Partnership,medium,Cash,Android,3.0,3.0,0.0,41.66,13.886666666666665,27.06,23.0,0.0,2025-11-20 15:47:00,0.0,29,9,12,18,68,0.0,0.0,0.0
CUST02176,David,van Goerle,david.van goerle@yahoo.com,+31(0)057 099357,Amsterdam,2023-12-18,31,Female,42,3,58,1,1.0,0.863,Commuter,Partnership,medium,Credit Card,Web,2.0,1.0,1.0,17.93,8.965,12.61,27.45,1.0,2025-11-16 17:26:00,4.0,14,4,8,8,34,0.0,0.0,0.0
CUST02177,Samanta,Español,samanta.español@hotmail.com,+34884 85 84 11,Barcelona,2023-12-02,37,Other,53,2,17,0,1.0,0.931,Casual Rider,Referral,low,Debit Card,iOS,3.0,3.0,0.0,19.87,6.623333333333334,15.92,20.5,1.0,2025-11-16 13:33:00,4.0,13,2,3,8,26,0.0,0.0,0.0
CUST02178,Rens,Veltman,rens.veltman@gmail.com,+31(0)50-4271728,Amsterdam,2024-11-15,53,Male,58,8,11,0,1.0,0.962,Casual Rider,Partnership,medium,Debit Card,Android,8.0,8.0,0.0,94.82,11.8525,59.6,26.025,3.0,2025-11-18 20:24:00,2.0,12,3,2,8,25,1.0,8.19,12.28
CUST02179,Hannah,Lees,hannah.lees@hotmail.co.uk,0306 999 0693,London,2024-04-19,62,Male,53,1,21,0,1.0,0.931,Casual Rider,Ads,high,Digital Wallet,Web,3.0,3.0,0.0,36.56,12.186666666666667,17.53,27.700000000000003,1.0,2025-11-14 18:33:00,6.0,20,2,11,9,42,1.0,10.86,12.28
CUST02180,Barbara,Morandini,barbara.morandini@libero.it,+39 3739149958,Milan,2024-02-18,67,Male,20,2,44,0,1.0,0.719,Casual Rider,Ads,medium,Debit Card,Android,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,15,2,5,8,30,0.0,0.0,0.0
CUST02181,Tess,Bökenkamp,tess.bökenkamp@yahoo.com,+31(0)90 3890472,Amsterdam,2025-08-24,47,Male,33,3,9,0,1.0,0.806,Commuter,Partnership,medium,Digital Wallet,Web,11.0,10.0,1.0,151.63,13.784545454545453,85.22,27.90909090909091,0.0,2025-11-19 19:04:00,1.0,20,5,6,13,44,0.0,0.0,0.0
CUST02182,Baldassare,Guglielmi,baldassare.guglielmi@alice.it,+39 0574503273,Milan,2024-11-06,51,Other,36,1,42,0,1.0,0.825,Business,Referral,medium,Credit Card,iOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,8,1,3,5,17,0.0,0.0,0.0
CUST02183,Samantha,Jones,samantha.jones@gmail.com,+44(0)1214960265,London,2024-02-28,18,Male,41,6,12,0,1.0,0.856,Tourist,Referral,high,Digital Wallet,Android,2.0,2.0,0.0,31.839999999999996,15.919999999999998,17.33,18.4,0.0,2025-11-03 06:05:00,17.0,26,5,11,13,55,0.0,0.0,0.0
CUST02184,Guido,Warmer,guido.warmer@hotmail.de,+49(0)9002766550,Berlin,2023-03-07,65,Male,68,3,38,0,1.0,1.0,Commuter,Organic,medium,Credit Card,Android,2.0,2.0,0.0,25.52,12.76,17.72,19.150000000000002,1.0,2025-11-15 03:51:00,5.0,10,3,2,8,23,1.0,8.41,12.28
CUST02185,Fiamma,Passalacqua,fiamma.passalacqua@tiscali.it,+39 3408297534,Milan,2023-07-26,38,Other,40,4,18,0,1.0,0.85,Casual Rider,Partnership,medium,Digital Wallet,Web,1.0,1.0,0.0,5.04,5.04,7.52,38.5,0.0,2025-11-13 18:57:00,7.0,7,1,2,4,14,0.0,0.0,0.0
CUST02186,Gisbert,Mülichen,gisbert.mülichen@aol.de,+49(0)8383 72126,Berlin,2025-01-23,36,Female,31,3,14,0,1.0,0.794,Business,Ads,medium,Debit Card,iOS,3.0,3.0,0.0,54.55,18.183333333333334,25.509999999999998,26.633333333333336,0.0,2025-11-12 16:07:00,8.0,28,7,9,14,58,0.0,0.0,0.0
CUST02187,Bárbara,Roig,bárbara.roig@yahoo.com,+34 848471493,Barcelona,2025-08-26,25,Other,20,1,34,0,1.0,0.719,Casual Rider,Ads,low,Cash,Web,4.0,4.0,0.0,65.0,16.25,32.79,23.599999999999998,1.0,2025-11-08 10:45:00,12.0,8,2,5,4,19,1.0,9.61,12.28
CUST02188,Jesper,der Kijnder,jesper.der kijnder@hotmail.com,+3105 8507057,Amsterdam,2023-08-07,62,Male,40,2,65,1,1.0,0.85,Business,Ads,medium,Cash,iOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,18,6,7,11,42,0.0,0.0,0.0
CUST02189,Gregory,Lewis,gregory.lewis@yahoo.co.uk,+44161 496 0995,London,2023-01-19,26,Female,45,5,9,1,1.0,0.881,Casual Rider,Partnership,high,Cash,iOS,2.0,2.0,0.0,25.43,12.715,12.180000000000001,29.75,1.0,2025-11-10 11:30:00,10.0,18,3,9,14,44,1.0,9.8,12.28
CUST02190,Carolyn,Ahmed,carolyn.ahmed@hotmail.co.uk,+44(0)151 4960018,London,2024-01-24,55,Other,34,0,20,0,1.0,0.812,Tourist,Partnership,high,Debit Card,Android,1.0,1.0,0.0,16.66,16.66,10.17,9.7,1.0,2025-11-14 15:27:00,6.0,20,7,4,11,42,1.0,11.59,12.28
CUST02191,Lynne,Butler,lynne.butler@yahoo.com,0141 496 0097,London,2025-10-02,49,Other,34,4,21,0,1.0,0.812,Tourist,Organic,high,Credit Card,Android,8.0,8.0,0.0,130.65,16.33125,50.09,24.4,0.0,2025-11-20 22:53:00,0.0,31,7,5,25,68,0.0,0.0,0.0
CUST02192,Roger,Glover,roger.glover@outlook.com,+449098790794,London,2023-04-11,29,Male,67,7,1,0,1.0,1.0,Tourist,Partnership,high,Debit Card,iOS,2.0,2.0,0.0,26.35,13.175,6.99,26.85,1.0,2025-10-27 14:07:00,24.0,26,7,8,14,55,0.0,0.0,0.0
CUST02193,Riza,Wirth,riza.wirth@yahoo.de,08387 051133,Berlin,2024-12-30,58,Female,53,4,31,0,1.0,0.931,Tourist,Referral,medium,Digital Wallet,Web,5.0,5.0,0.0,69.57000000000001,13.914000000000001,27.7,24.860000000000003,1.0,2025-11-18 21:35:00,2.0,13,2,6,7,28,0.0,0.0,0.0
CUST02194,Samanta,Naranjo,samanta.naranjo@hotmail.com,+34 976 40 56 29,Barcelona,2023-06-17,19,Other,59,8,1,0,1.0,0.969,Casual Rider,Ads,low,Digital Wallet,Android,3.0,3.0,0.0,32.97,10.99,13.77,24.3,1.0,2025-11-16 23:41:00,4.0,13,1,9,6,29,1.0,10.19,12.28
CUST02195,Waltraut,Steckel,waltraut.steckel@aol.de,06944406998,Berlin,2024-03-14,50,Female,54,3,41,0,1.0,0.938,Business,Partnership,medium,Digital Wallet,iOS,3.0,2.0,1.0,28.262,9.420666666666667,18.57,30.433333333333334,2.0,2025-11-19 07:50:00,1.0,17,9,5,11,42,1.0,13.21,12.28
CUST02196,Yvonne,Chapman,yvonne.chapman@hotmail.com,0289018873,London,2023-02-15,59,Male,70,8,2,0,1.0,1.0,Tourist,Organic,high,Cash,Android,2.0,2.0,0.0,32.410000000000004,16.205000000000002,22.4,15.45,1.0,2025-11-08 20:33:00,12.0,20,6,6,12,44,1.0,12.01,12.28
CUST02197,Yfke,van Dijk,yfke.van dijk@gmail.com,(006)-8693248,Amsterdam,2024-04-14,20,Female,51,4,12,1,1.0,0.919,Casual Rider,Referral,medium,Digital Wallet,Web,1.0,1.0,0.0,20.59,20.59,10.7,23.0,0.0,2025-11-08 06:44:00,12.0,12,3,5,7,27,0.0,0.0,0.0
CUST02198,Hazel,Turner,hazel.turner@hotmail.co.uk,+44(0)29 2018 0120,London,2025-08-02,26,Other,64,1,28,0,1.0,1.0,Business,Referral,high,Digital Wallet,Android,16.0,13.0,3.0,209.038,13.064875,98.33,22.59375,4.0,2025-11-20 12:48:00,0.0,28,9,12,21,70,1.0,7.66,13.24
CUST02199,Dietrich,Schuchhardt,dietrich.schuchhardt@gmail.com,+49(0)0754 39253,Berlin,2025-07-19,48,Female,47,4,18,1,1.0,0.894,Casual Rider,Referral,medium,Digital Wallet,Web,9.0,9.0,0.0,131.36,14.595555555555556,72.25,28.599999999999998,2.0,2025-11-20 13:32:00,0.0,23,5,8,12,48,1.0,11.47,12.28
CUST02200,Pepito,Girón,pepito.girón@gmail.com,+34828 708 499,Barcelona,2023-07-03,39,Female,20,2,12,0,1.0,0.725,Casual Rider,Partnership,low,Digital Wallet,iOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,8,1,2,6,17,0.0,0.0,0.0
CUST02201,Sem,Beernink,sem.beernink@hotmail.com,034 4638141,Amsterdam,2023-09-21,64,Female,35,0,15,0,1.0,0.819,Commuter,Partnership,medium,Digital Wallet,Android,2.0,1.0,1.0,6.588,3.294,5.9,17.4,1.0,2025-11-19 17:18:00,1.0,14,5,6,8,33,0.0,0.0,0.0
CUST02202,Joan,Mason,joan.mason@gmail.com,+449098790245,London,2025-02-01,46,Other,47,0,7,0,1.0,0.894,Business,Organic,high,Credit Card,iOS,2.0,2.0,0.0,29.740000000000002,14.870000000000001,15.34,23.450000000000003,1.0,2025-11-18 09:10:00,2.0,13,4,6,5,28,0.0,0.0,0.0
CUST02203,Geert,Fröhlich,geert.fröhlich@hotmail.de,+49 (0) 3693 271319,Berlin,2023-08-18,66,Male,22,2,54,1,1.0,0.738,Commuter,Referral,medium,Debit Card,Android,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,23,8,4,13,48,0.0,0.0,0.0
CUST02204,William,Walker,william.walker@hotmail.co.uk,0114 496 0773,London,2023-06-06,27,Other,50,7,27,0,1.0,0.912,Commuter,Referral,high,Credit Card,iOS,2.0,2.0,0.0,46.74,23.37,8.94,26.5,1.0,2025-11-17 22:46:00,3.0,4,0,3,1,8,1.0,12.04,12.28
CUST02205,Caroline,Ward,caroline.ward@outlook.com,+44191 496 0109,London,2025-07-27,65,Female,47,3,1,0,1.0,0.894,Business,Ads,high,Cash,Web,7.0,5.0,2.0,89.274,12.753428571428572,48.42,21.285714285714285,2.0,2025-11-18 11:58:00,2.0,11,4,5,9,29,1.0,15.08,12.28
CUST02206,Lot,Hanegraaff,lot.hanegraaff@gmail.com,0107-928770,Amsterdam,2025-03-18,68,Other,53,3,7,1,1.0,0.931,Business,Referral,medium,Credit Card,Web,8.0,5.0,3.0,74.122,9.26525,47.01,24.55,2.0,2025-11-20 11:11:00,0.0,21,4,6,14,45,0.0,0.0,0.0
CUST02207,Heinrich,Hiller,heinrich.hiller@gmail.com,+49 (0) 6990 682829,Berlin,2023-10-12,30,Other,46,3,3,0,1.0,0.887,Business,Ads,medium,Credit Card,Web,4.0,4.0,0.0,48.809999999999995,12.202499999999999,31.66,29.35,0.0,2025-11-13 07:43:00,7.0,22,3,6,10,41,0.0,0.0,0.0
CUST02208,Diana,Young,diana.young@yahoo.com,+44(0)161 496 0566,London,2024-12-03,18,Female,70,8,36,1,1.0,1.0,Commuter,Ads,high,Credit Card,Web,4.0,4.0,0.0,54.0,13.5,34.45,27.424999999999997,0.0,2025-11-05 10:19:00,15.0,18,2,8,11,39,0.0,0.0,0.0
CUST02209,Aaron,Burns,aaron.burns@hotmail.com,(0191)4960495,London,2024-06-03,42,Female,48,2,4,0,1.0,0.9,Commuter,Partnership,high,Debit Card,Web,3.0,2.0,1.0,21.562,7.187333333333334,12.49,28.03333333333333,0.0,2025-10-30 14:06:00,21.0,20,6,8,11,45,0.0,0.0,0.0
CUST02210,Febe,Ripoll,febe.ripoll@hotmail.com,+34 846 409 071,Barcelona,2024-12-16,56,Other,35,1,65,1,1.0,0.819,Commuter,Partnership,low,Digital Wallet,Web,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,15,3,3,10,31,0.0,0.0,0.0
CUST02211,Giancarlo,Milanesi,giancarlo.milanesi@hotmail.it,+39 08824094400,Milan,2023-02-13,21,Female,36,2,1,0,1.0,0.825,Commuter,Referral,medium,Credit Card,iOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,23,7,7,11,48,0.0,0.0,0.0
CUST02212,Laura,Scheibe,laura.scheibe@googlemail.com,(01330) 17656,Berlin,2025-03-30,34,Male,22,0,1,0,1.0,0.738,Commuter,Referral,medium,Credit Card,iOS,2.0,2.0,0.0,36.28,18.14,15.91,13.5,1.0,2025-11-14 19:20:00,6.0,20,1,8,13,42,1.0,6.92,12.28
CUST02213,Urban,Haase,urban.haase@hotmail.de,+49 (0) 9478 444246,Berlin,2023-10-25,38,Male,52,5,14,0,1.0,0.925,Commuter,Partnership,medium,Digital Wallet,Web,2.0,2.0,0.0,35.629999999999995,17.814999999999998,17.5,25.0,0.0,2025-11-14 14:21:00,6.0,19,3,4,12,38,0.0,0.0,0.0
CUST02214,Jeremías,Rodríguez,jeremías.rodríguez@yahoo.com,+34975 495 570,Barcelona,2023-06-11,50,Other,45,2,10,0,1.0,0.881,Tourist,Ads,low,Cash,Android,1.0,1.0,0.0,5.05,5.05,1.41,41.2,1.0,2025-11-03 11:54:00,17.0,20,3,8,14,45,0.0,0.0,0.0
CUST02215,Livia,van de Pavert,livia.van de pavert@gmail.com,(0714) 303667,Amsterdam,2024-06-24,65,Male,46,4,11,1,1.0,0.887,Business,Organic,medium,Digital Wallet,iOS,2.0,2.0,0.0,41.14,20.57,11.88,26.35,1.0,2025-11-14 06:44:00,6.0,18,7,4,10,39,0.0,0.0,0.0
CUST02216,Terry,Morris,terry.morris@gmail.com,+44114 4960872,London,2024-03-18,21,Male,70,3,2,0,1.0,1.0,Casual Rider,Organic,high,Credit Card,Web,3.0,3.0,0.0,46.5,15.5,12.93,26.53333333333333,1.0,2025-11-05 19:13:00,15.0,19,3,7,13,42,0.0,0.0,0.0
CUST02217,Begoña,Sales,begoña.sales@hotmail.com,+34841 228 886,Barcelona,2025-07-20,23,Other,32,0,37,0,1.0,0.8,Casual Rider,Referral,low,Credit Card,Android,8.0,7.0,1.0,86.982,10.87275,64.11,24.075,1.0,2025-11-17 17:34:00,3.0,18,7,9,13,47,1.0,11.4,12.28
CUST02218,Lolita,Cutrufo,lolita.cutrufo@alice.it,+39 038222611,Milan,2023-07-06,67,Female,35,6,65,0,1.0,0.819,Business,Organic,medium,Digital Wallet,Android,3.0,3.0,0.0,49.93,16.643333333333334,17.04,23.46666666666667,0.0,2025-11-18 21:23:00,2.0,6,1,3,3,13,0.0,0.0,0.0
CUST02219,Mick,Smeets,mick.smeets@gmail.com,+31332-596570,Amsterdam,2025-01-22,65,Female,53,8,65,1,1.0,0.931,Tourist,Partnership,medium,Digital Wallet,Android,3.0,2.0,1.0,23.802,7.934,30.33,13.933333333333332,1.0,2025-11-15 01:34:00,5.0,34,10,15,23,82,0.0,0.0,0.0
CUST02220,Fien,Schroeff,fien.schroeff@gmail.com,000-7526531,Amsterdam,2023-07-14,52,Other,34,3,39,0,1.0,0.812,Commuter,Ads,medium,Debit Card,iOS,2.0,0.0,2.0,6.112,3.056,14.940000000000001,30.9,0.0,2025-11-18 15:42:00,2.0,19,3,6,14,42,0.0,0.0,0.0
CUST02221,Thijn,Willemsen,thijn.willemsen@gmail.com,046-1864862,Amsterdam,2025-10-10,44,Female,57,3,3,0,1.0,0.956,Casual Rider,Organic,medium,Cash,Android,29.0,23.0,6.0,281.212,9.69696551724138,233.4,26.310344827586206,3.0,2025-11-19 19:01:00,1.0,16,3,9,9,37,1.0,23.22,12.28
CUST02222,Celia,Gálvez,celia.gálvez@yahoo.com,+34 879 718 402,Barcelona,2025-03-18,46,Male,48,4,5,0,1.0,0.9,Commuter,Partnership,low,Cash,iOS,5.0,3.0,2.0,61.504000000000005,12.3008,31.51,29.82,2.0,2025-11-13 13:56:00,7.0,30,7,5,18,60,1.0,7.61,12.28
CUST02223,Francesco,Jüttner,francesco.jüttner@yahoo.de,+49(0)2129 903579,Berlin,2023-09-13,68,Female,25,1,6,0,1.0,0.756,Casual Rider,Ads,medium,Cash,Android,1.0,1.0,0.0,21.27,21.27,11.77,15.0,1.0,2025-11-07 00:29:00,13.0,31,8,10,15,64,1.0,8.95,12.28
CUST02224,William,Rahman,william.rahman@yahoo.com,0115 496 0315,London,2024-08-21,45,Other,56,3,23,0,1.0,0.95,Commuter,Ads,high,Debit Card,iOS,6.0,3.0,3.0,49.436,8.239333333333333,37.34,30.95,1.0,2025-11-10 15:34:00,10.0,30,11,9,16,66,1.0,13.19,12.28
CUST02225,Frank,Carter,frank.carter@gmail.com,08081570120,London,2024-07-08,19,Female,52,6,57,0,1.0,0.925,Casual Rider,Ads,high,Digital Wallet,Android,3.0,3.0,0.0,57.99,19.330000000000002,20.25,28.733333333333334,0.0,2025-11-14 09:59:00,6.0,18,4,5,13,40,0.0,0.0,0.0
CUST02226,Svetlana,Paffrath,svetlana.paffrath@web.de,+49(0)5805 308097,Berlin,2024-05-30,19,Female,58,7,2,0,1.0,0.962,Casual Rider,Ads,medium,Digital Wallet,Web,3.0,2.0,1.0,26.36,8.786666666666667,23.96,23.566666666666663,0.0,2025-11-17 11:49:00,3.0,9,3,1,4,17,0.0,0.0,0.0
CUST02227,Joost,van der Horst,joost.van der horst@gmail.com,037-2433481,Amsterdam,2025-10-08,32,Male,41,0,9,0,1.0,0.856,Casual Rider,Partnership,medium,Cash,Android,20.0,18.0,2.0,250.386,12.5193,161.98,29.2,7.0,2025-11-20 19:21:00,0.0,8,0,2,7,17,2.0,38.89,12.76
CUST02228,Ante,Misicher,ante.misicher@googlemail.com,04863 66208,Berlin,2024-11-08,49,Other,65,8,2,0,1.0,1.0,Business,Organic,medium,Credit Card,iOS,2.0,2.0,0.0,17.68,8.84,15.66,37.1,0.0,2025-11-06 17:57:00,14.0,26,10,10,14,60,0.0,0.0,0.0
CUST02229,Sepp,Adryaens,sepp.adryaens@gmail.com,042-6324998,Amsterdam,2024-04-19,63,Female,20,0,11,0,1.0,0.725,Tourist,Ads,medium,Debit Card,Web,2.0,2.0,0.0,12.94,6.47,8.63,22.95,0.0,2025-11-11 11:01:00,9.0,8,4,5,3,20,0.0,0.0,0.0
